timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,connection_count,bytes_sent,bytes_received,duration,flags,packets_per_second,unique_ports_accessed,time_since_last_packet,failed_connections,syn_flag_ratio,fin_flag_ratio,rst_flag_ratio,payload_entropy,inter_arrival_time,bytes_per_second,connection_duration,label
2025-08-21 17:31:30.209187,192.168.1.119,10.0.0.154,39652,995,1,835.5405028371904,2,2296.0973225741345,1818.634611712466,46.61117556005537,16,4.563444162496251,2,0.08153660533162622,0,0.27615783475594513,0.2626423412518443,0.045271683113347894,0.7715336144091729,0.12716261685638744,680.5936512898362,28.726626616077727,normal
2025-08-21 18:07:02.192326,192.168.1.85,10.0.0.137,17016,110,17,1218.7978147205338,2,2164.5930835487948,1876.417707075653,37.99446085474862,2,10.80488861150081,3,0.09744895934564461,0,0.2587978504203739,0.287493139508066,0.05128035132752837,0.6706492431667773,0.1335075761737317,1033.693505639586,73.0299078768557,normal
2025-08-21 17:38:07.178516,192.168.1.119,10.0.0.125,34719,110,17,897.957846657257,5,1241.1208444100205,1822.1650510546726,51.52069385458635,24,14.874715067501546,3,0.11080580551436102,0,0.26192705859003657,0.14555448828486844,0.041071546992181886,0.7986651892488565,0.0713097491576313,852.3666182387404,49.67954814910883,normal
2025-08-21 17:11:44.198495,192.168.1.7,10.0.0.78,16612,110,1,588.5204901815375,5,2906.0837436467214,1314.8384543456414,38.826923234950456,16,13.607845385228421,2,0.11611027126574643,0,0.14018058580530857,0.20365245090046663,0.09565200571129491,0.7151981388389228,0.07820318273942785,1202.494726820727,81.81878514161961,normal
2025-08-21 17:53:54.209187,172.16.177.172,192.168.1.172,41226,49729,6,66.73342147426204,61,69.07313321732606,56.22627728662161,0.8931156945197816,2,122.71267154991692,74,0.008285763202046192,98,0.8433622493068909,0.08491671715152567,0.7641549921316966,0.2311857546745986,0.0014147674329341537,53.69647560434744,0.8070938214923096,port_scan
2025-08-21 17:45:21.206542,192.168.1.193,10.0.0.232,49011,110,17,1487.631147695381,4,2662.118363034389,1719.226262698493,30.67974289682634,24,8.0993163283317,2,0.08738078286709813,0,0.1557077357107701,0.19768152054845262,0.02426267279715255,0.7419758248692094,0.1162075719195575,820.2474295341292,49.63266883180353,normal
2025-08-21 17:23:17.198495,192.168.1.90,10.0.0.172,1704,8080,17,1350.2355339291548,1,1618.6012061108377,1524.450875050663,33.5262361987931,2,12.905597503132288,3,0.07566690950592664,0,0.10206357459818241,0.20531433530773147,0.06485492934114989,0.5262797900131374,0.10295080825800781,1264.8825882557894,55.646765460564,normal
2025-08-21 17:23:45.198495,192.168.1.131,10.0.0.48,47471,8080,1,1053.579501109207,3,1419.8086050798609,1141.2180963226724,45.61412828671293,16,11.4157149808464,1,0.09836626636570511,0,0.20004110891765547,0.20347429855763582,0.011050403722224756,0.6597970230157781,0.10936248343223111,819.8503922613934,47.315186582992126,normal
2025-08-21 17:45:09.220623,10.46.15.218,192.168.1.28,18009,80,6,312.6212063631473,856,427.1102260984801,91.18315091009299,61.12834926489606,24,194.9561293374739,5,0.0026346760795224315,62,0.7976527661488264,0.12483984982795225,0.5032651218313574,0.6181321540049578,0.00402440409967272,1000.0999164579503,-3.5177999377735745,connection_flood
2025-08-21 17:34:48.209187,211.68.236.60,192.168.1.100,64888,53,6,1546.3280549744413,1234,4309.669341675584,62.77178241737583,2.823133779081183,2,473.5266603812514,3,0.001284315125916112,1,0.6038409761898458,0.12320732579062635,0.10811776274355678,0.3791812975777267,0.0011765848734750664,10873.86847125762,11.20153219276643,ddos
2025-08-21 17:38:51.188248,192.168.1.224,10.0.0.241,50803,993,17,1726.785239072273,3,1684.5441262900758,2053.4323169426398,49.70390546318738,24,12.178222133058645,2,0.0435728411914244,0,0.2925638999733736,0.2107203341185797,0.005946888751845448,0.5002254980060897,0.09471342993594578,1092.2830794473632,51.32525604198303,normal
2025-08-21 17:48:05.221365,10.213.189.34,192.168.1.160,32467,25,6,367.95366026126214,414,435.54138727559877,197.97329614489828,35.71430309733071,24,143.80845306871723,5,0.003686778250151935,113,0.8228634859786567,0.12405312971517846,0.5761172588312309,0.6966534533665686,0.0015120263824091838,1739.621537201705,43.95285710624954,connection_flood
2025-08-21 17:18:34.205542,192.168.1.123,10.0.0.106,26635,993,1,1066.6313419063138,3,2244.2228788472744,1456.1878504369708,27.11037794888288,16,10.34278658131053,2,0.036522965395205595,0,0.20209789606423073,0.26847347328143867,0.08296169104822004,0.6705042332166551,0.09876038747455661,1022.4966330010698,64.05405188204435,normal
2025-08-21 17:31:17.188248,192.168.1.61,10.0.0.36,5921,25,17,1142.3444406571234,4,2387.704081564792,1603.2407390190597,30.062372557205585,24,8.603083622957854,3,0.07961943185089623,0,0.1580225886305722,0.22237027314000912,0.08820088146498815,0.5935772497108024,0.09775585310138037,1176.962038321487,71.14421547933375,normal
2025-08-21 17:23:33.209187,192.168.1.231,10.0.0.159,3737,995,17,1155.3326302744215,4,1893.8636941442794,2038.548966619431,17.537247667521278,2,10.889623248665472,1,0.17147930383381066,0,0.14134586039905878,0.2482966639559086,0.015552842622882335,0.5140826765623603,0.08784973202544713,987.9388601747887,71.66502641299506,normal
2025-08-21 17:29:52.206542,192.168.1.232,10.0.0.206,34376,993,1,993.392519409668,1,2149.2641791879864,1062.5274024502376,38.71845774478197,24,8.591395036601545,2,0.07482762647175538,0,0.27069451834526603,0.12652112642267502,0.037947707953493,0.6263154204265841,0.12447390924666843,969.3135759857696,47.813159419934706,normal
2025-08-21 17:25:21.208530,192.168.1.12,10.0.0.26,21568,995,1,1120.3274492395394,1,1004.6017242878019,1848.5334742889715,29.42214586614266,16,7.571679303677656,2,0.12250356876568956,0,0.19595055955924418,0.20095951992346323,0.09665920422395952,0.687279840235126,0.0892677315768387,1324.693268874794,66.04744620545075,normal
2025-08-21 17:59:43.197412,192.168.1.199,10.0.0.55,39698,8080,1,1242.413831373585,2,1404.7772959819526,1714.0982747063883,18.588152531419166,2,18.12425746190938,1,0.14685921702976967,0,0.2678781710199689,0.24899322329702647,0.07360946879585704,0.5474813664698287,0.13064542473605795,898.9993668977319,31.13353571170691,normal
2025-08-21 17:50:50.188248,192.168.1.5,10.0.0.28,57512,110,17,1634.982633212477,2,1887.363994031546,1754.2079936088205,45.62062743258588,24,11.556920773084794,3,0.13552797837569716,0,0.20896749426182704,0.21602590382573078,0.017484544580793217,0.7413895056318666,0.09047822566295732,1119.3543694888945,85.83029882306954,normal
2025-08-21 17:37:38.206542,192.168.1.196,10.0.0.72,52982,80,6,990.1382814339531,1,1329.8594995057597,1285.8077737951987,28.523703138654156,24,7.680784161588982,2,0.09325725740590203,0,0.29107092475811236,0.27246200791844943,0.09017041433628652,0.5577913159652369,0.09137418777982288,906.758739316818,68.9652478826737,normal
2025-08-21 17:34:15.193358,192.168.1.117,10.0.0.115,63225,110,17,1656.3557988781768,5,2324.935706855948,1546.528513613135,32.544875410044654,24,9.108556596205243,2,0.0959434663053471,0,0.2694680211233741,0.16527354598171656,0.010264525321566699,0.5333111149352164,0.1270181649760207,706.7677264758022,72.34635822331713,normal
2025-08-21 17:46:12.188248,192.168.1.54,10.0.0.126,19584,143,6,709.6948731372386,1,1484.915762966455,1812.5087664347734,28.888521142507287,24,12.033804631598908,2,0.17030978255120593,0,0.1411125988107122,0.19850304486566792,0.03625742433646424,0.706414096295469,0.09370133887859897,1297.877339736731,73.79075401594206,normal
2025-08-21 17:40:21.198495,192.168.1.227,10.0.0.196,16094,443,6,1237.3590853303863,1,1502.746100306534,1688.6547284561484,35.507910793350156,2,9.928687893281557,3,0.1591628981541574,0,0.25664578008088357,0.17268768705990303,0.058738809437846186,0.7727475302134676,0.1056897437071669,925.6704789234652,35.74046548016935,normal
2025-08-21 17:43:37.197412,192.168.1.129,10.0.0.151,50129,80,17,1124.060035205516,2,2170.4639853534118,2135.3522954749988,32.037261849679105,16,11.04311520655667,3,0.06989065248689123,0,0.1886784159543416,0.23663872134156808,0.026902843374454633,0.5702240498171305,0.09622603840968615,1300.3139966938766,66.71022369696554,normal
2025-08-21 17:49:26.198495,192.168.1.23,10.0.0.217,35874,110,6,941.9124113002601,2,1469.3032355516361,1765.1331373393625,33.74619870672948,2,10.438737868054812,2,0.11389160524068818,0,0.2959191782130618,0.19518142018608226,0.018304697919181833,0.5006644098649721,0.10836734972170131,957.6600647306077,45.3232772031846,normal
2025-08-21 17:16:40.208530,192.168.1.186,10.0.0.245,45735,80,17,958.0190639914495,2,2090.1394153305746,2510.6033332030042,23.576635331554805,2,14.196894521614198,1,0.07835250989162343,0,0.25031040862968534,0.15390611445377161,0.049429490994838524,0.7258492642564802,0.12358610421353426,1101.8480746753057,56.27504983640776,normal
2025-08-21 18:05:25.222743,10.126.250.236,192.168.1.246,38223,80,6,382.88791264080703,365,564.6275617911515,195.93345541297677,22.285348969902856,24,189.0621591932939,5,0.005127789612243396,177,0.847994928020211,0.24671793283751733,0.42552488925645404,0.5597475415537783,0.003146031767129815,2579.4619551438727,25.350190017859596,connection_flood
2025-08-21 17:57:06.225736,192.168.1.98,76.27.84.12,10831,6667,6,624.4263930761306,7,3763.7978484023115,710.9275450758321,165.9184963514263,16,6.693616793696807,1,5.304267321091949,3,0.29401614713812496,0.19691679379003024,0.0298321286669618,0.819801418080336,17.457479415790868,183.97178590796022,732.9384322843443,malware
2025-08-21 18:08:51.198495,192.168.1.208,10.0.0.46,55978,993,1,1597.5334263436173,3,2242.352204464158,1589.7387454780064,41.83416400332277,16,15.060125424980335,3,0.14687519280099104,0,0.1611011740738671,0.1865435542728649,0.04649069129949637,0.6491334919092374,0.12038713776059506,1321.0079310522553,52.01559108243883,normal
2025-08-21 17:53:11.194498,192.168.1.119,10.0.0.101,13321,80,17,1253.8674780053466,3,2489.912378502499,1745.0856592166444,36.04798866631618,24,9.975972420656042,1,0.2065107069766881,0,0.15768054512877389,0.17556917526263846,0.06089596883631992,0.7829864611977633,0.0718007427462597,1018.4864898473984,77.38984950423844,normal
2025-08-21 17:34:06.192326,192.168.1.142,10.0.0.254,5457,110,6,1296.453606933204,2,2168.1076317104626,2001.5696433234107,21.627792573654766,24,10.968731031111014,2,0.008906497212861325,0,0.20827895096147842,0.15722999561582626,0.07555032116830283,0.7887719212648863,0.07670525900723196,941.7178296091633,60.65672183867141,normal
2025-08-21 18:08:13.226743,192.168.1.229,173.67.159.150,39241,6667,6,795.0692666954909,11,2215.8229711311055,1105.4428576937935,350.00856921282013,16,6.2352455484719345,3,5.761551736553723,2,0.16145303766502156,0.11381244008262091,0.06649035897509555,0.8668670084233285,8.740731299649461,181.2114411464516,902.8119506883256,malware
2025-08-21 17:56:39.207537,192.168.1.172,10.0.0.246,27645,22,6,1035.4463448351232,2,2009.7509596317109,1532.6079397117965,47.00175264318559,24,11.689370230428109,3,0.06128385160209905,0,0.13828532941083785,0.1485607329569919,0.01306807786300187,0.501765157654347,0.042733668600077414,823.7117795799172,53.978977361416305,normal
2025-08-21 17:14:59.192326,192.168.1.101,10.0.0.181,39354,110,17,1053.638198202537,5,2120.4147132757494,2010.5617106656027,31.401333302441564,2,13.17016861437768,3,0.0870599990150848,0,0.13884571285401193,0.29748388005024307,0.013562709268265395,0.721074257617611,0.1175140572262915,977.5950865033573,47.15825798806965,normal
2025-08-21 17:45:00.196504,192.168.1.179,10.0.0.140,36821,110,1,1713.859473087603,4,2557.0820262107245,1892.525550040192,51.29478375894021,16,11.884042703992897,3,0.04547958287882331,0,0.2916836098361428,0.1468613659454172,0.04480467064287461,0.5409693698927807,0.092797973664135,1087.5111262205137,51.40178181756754,normal
2025-08-21 17:27:57.204438,192.168.1.234,10.0.0.129,19110,993,17,1621.0445177261456,3,3285.916254335859,2445.8907455472013,45.329179871820486,16,12.281713313497855,3,0.10827762104687506,0,0.29847204328664045,0.15127114347637907,0.04381939726421254,0.5399844137011445,0.09336657947206106,1355.2916417965962,49.777858941542476,normal
2025-08-21 17:52:09.228512,192.168.1.213,182.7.217.240,49214,9999,6,870.646484509313,15,4072.0130763846228,820.2640590814103,511.182036156299,16,8.893270442290971,2,6.4196830624972065,2,0.12147915918721458,0.13118881680575048,0.04696246485775821,0.8565203200615348,7.748597074163192,172.6481899229048,455.7867633030898,malware
2025-08-21 17:33:45.178516,192.168.1.72,10.0.0.135,44542,993,6,650.1371931287947,3,1664.4410785004181,1777.7200353977244,33.5398362690685,24,9.491965490334534,1,0.05608876485676101,0,0.1876698681538238,0.26124009251551283,0.0911509502465382,0.713251017515042,0.11871545532972688,768.9603848118736,63.65134278728178,normal
2025-08-21 18:02:30.209187,172.16.201.141,192.168.1.221,50322,27434,6,54.08807350944773,192,92.99263132115239,70.66651373202538,1.0809720893330326,2,82.03489586787836,88,0.02010871527584869,99,0.9043053735466976,0.07976777144845225,0.7476083123763365,0.21180612895016665,0.0007735240933040785,44.81214851457849,1.0775305184697068,port_scan
2025-08-21 17:52:58.207537,192.168.1.125,10.0.0.22,63972,110,1,1292.4479371257494,2,2410.3826201514325,1829.9642985986727,9.81759891842691,16,16.303446672569862,2,0.11011744837535815,0,0.13319058356856545,0.2558842979541329,0.0723556702946984,0.6751307077887525,0.10931879490171481,843.6677969634902,54.09570938801289,normal
2025-08-21 17:42:07.204438,192.168.1.239,10.0.0.24,3099,25,6,653.0806815880884,3,1819.1064464880903,1890.4546075625972,16.322699380597417,24,12.318669501606752,2,0.20977024878165415,0,0.17211067765846486,0.16736411436779877,0.009405644902053246,0.5766847838407324,0.10533551538750889,775.5137916279366,61.98060637583066,normal
2025-08-21 17:42:57.221365,10.20.242.17,192.168.1.28,11436,80,6,262.96809925230195,989,379.7562562050191,167.25836463088996,63.228026182223694,2,273.39513587031354,4,0.004485981090663599,119,0.7335645164372837,0.15896519965986924,0.33302600073630845,0.31374775421901907,0.003308215260184191,2015.237865868896,34.85921875817023,connection_flood
2025-08-21 17:46:37.209187,254.185.99.244,192.168.1.100,48922,443,17,1480.7714418321214,1688,5684.789754364234,143.546641688053,5.175151969191348,16,585.5935179544689,2,0.0019263636448829894,8,0.7535596809790841,0.06027532177138837,0.08853346651737538,0.33406127316144163,0.0007287678759325463,11372.146783585766,14.229008404164833,ddos
2025-08-21 18:05:05.209187,172.16.18.186,192.168.1.227,22383,7850,6,60.0403540709211,95,93.8932674166076,57.851273646577276,0.3138137151186031,2,108.56746465634996,68,0.005222527158592559,82,0.9019714495692925,0.03817784387514403,0.8585473501827039,0.28870609320354235,0.0006073884229415146,61.23983720893521,0.9888596350119087,port_scan
2025-08-21 17:17:06.197412,192.168.1.206,10.0.0.148,48608,143,17,1794.8414433669536,3,2427.2014185998437,1822.5176252768877,16.18306323654934,24,7.935410887958291,3,0.17334949061355068,0,0.28617176375466347,0.256708810045036,0.014055807153708955,0.7966976889871894,0.10143835619498033,1138.1834402558216,49.69959551998451,normal
2025-08-21 17:19:33.197412,192.168.1.136,10.0.0.197,48866,995,6,1462.708689214152,2,1760.4179779241792,1353.5330280770715,24.473079655031587,16,10.368117621214854,1,0.0957198316545579,0,0.2359992492236487,0.25071233206772814,0.01887328098052359,0.6386339740504221,0.10223234429516899,1180.0551677520436,59.49712361120499,normal
2025-08-21 18:02:30.204438,192.168.1.54,10.0.0.232,41130,443,1,1071.3077949608246,4,1646.4188209794584,2469.4567367428635,31.788366568738763,2,11.695266980349535,2,0.10722176651583609,0,0.12800170038265088,0.11529637973292213,0.006770689791659391,0.7217169555506847,0.10286343180160454,1203.0388293042374,25.359430252054736,normal
2025-08-21 17:53:24.209187,6.119.249.73,192.168.1.100,58920,53,17,1689.450538411583,1876,5145.681303950106,-22.19721031711066,6.37044700267673,2,481.2949963575232,1,0.00443174980273455,3,0.7534020748200283,0.1821241736179663,0.2376512492088875,0.24981809242276878,0.0013007019486725177,10713.427997032768,12.588956075985635,ddos
2025-08-21 17:57:12.209187,172.16.240.164,192.168.1.229,21222,17428,6,63.156272852205454,167,105.18227191129884,51.25283295534432,1.2697202783698076,2,121.01543263339545,99,0.002639468972082764,82,0.8967045198920602,0.057224090612384704,0.8364831302213482,0.10578612037632058,0.0018284128181089514,57.23720514649924,0.8561104935453993,port_scan
2025-08-21 17:26:28.209187,172.16.139.186,192.168.1.114,59131,40002,6,62.84378238932496,145,73.53349730863285,61.864549004211284,0.3466658623637723,2,61.03346231202436,95,0.011152394184705545,86,0.9193066058966165,0.08367808493763122,0.7122944519027967,0.22133071749661,0.0004678863711001369,38.12879483141549,1.132571205621272,port_scan
2025-08-21 17:59:20.198495,192.168.1.203,10.0.0.59,33929,995,6,1064.7177398131148,1,2116.316585987751,1985.0819605017896,17.067133737433373,2,9.252400278788558,2,0.14346178816426905,0,0.24814790963944766,0.13420815327205693,0.0400959381908771,0.5058012337223722,0.10702547289338595,948.7645056764201,37.230004791664314,normal
2025-08-21 18:02:10.188248,192.168.1.196,10.0.0.187,47719,143,17,1095.4508255066164,1,2577.0613967682675,1609.4194247351957,35.08338611161636,2,7.023590189530985,2,0.10594564518423719,0,0.25438027326720636,0.2470427339777143,0.07951161544172552,0.6294640644371754,0.06032999142583378,768.754734178754,51.132829754354475,normal
2025-08-21 17:11:13.209187,172.16.218.93,192.168.1.53,1326,49438,6,49.920775937661915,138,86.86874852799572,58.17356040742294,0.5571048223468174,2,110.6735950729905,29,0.0010273229841486209,91,0.9157481989809091,0.058218053742086176,0.7240163200138953,0.23147032537101303,0.0010703536579496473,47.23792835157991,0.6326159077227581,port_scan
2025-08-21 17:52:38.203145,192.168.1.102,10.0.0.16,43089,995,17,1547.8526145665785,5,2300.2011964928843,1304.0473510996324,46.443278246880524,24,10.690496432493445,2,0.062388643068683525,0,0.2542248608118437,0.1736913060076813,0.030117420107666895,0.5037631137881682,0.11856462593385857,1024.5075867185926,76.51628041695379,normal
2025-08-21 17:24:05.209187,172.16.59.248,192.168.1.227,8697,41735,6,48.2916577501492,178,93.78692144124915,55.28688571989611,0.6754215530173817,2,109.11366685023833,43,0.009215358504455103,92,0.946297810395241,0.04687825217549502,0.8032802946739044,0.13988533625431304,0.001330232838587196,56.38776866119032,0.4889687443159002,port_scan
2025-08-21 17:18:31.188248,192.168.1.60,10.0.0.137,43088,110,6,1127.9313111734436,4,1922.4592226381421,1402.8550745924979,29.011470505444148,2,11.626018243809222,1,0.0875759159039701,0,0.2643224201238764,0.2969629716025363,0.09375015135484406,0.7035968379646245,0.09655773859655295,996.8592871079227,78.24873601144901,normal
2025-08-21 17:24:10.209187,172.16.182.21,192.168.1.184,41740,65502,6,57.57406369670012,84,112.75424590243702,45.09435236313057,1.3017710523958659,2,76.32415113236841,61,0.005509588431730506,91,0.8900328154888888,0.04683925952623226,0.8812931788011258,0.132157980876468,0.001735124938133748,48.08098644674511,1.3471605291987772,port_scan
2025-08-21 17:16:24.188248,192.168.1.104,10.0.0.189,40735,143,1,915.3079182705148,4,1997.6336585455754,2294.6184724336144,49.295658961336535,2,13.19765370419385,1,0.11685585408004578,0,0.1723182015412165,0.21108347826293622,0.05554620521388396,0.6347006635219028,0.06307142978747363,1085.6902621417873,63.84283784912158,normal
2025-08-21 17:25:52.194498,192.168.1.252,10.0.0.60,42080,25,1,887.7249957043553,4,1855.9353569912003,1618.2730295829222,42.76832064789796,24,11.787104388202973,1,0.10231392090921916,0,0.16856766699616701,0.26406967189090425,0.04460985672598881,0.7382738289744065,0.0969482406539578,1118.185718439399,47.971005327385804,normal
2025-08-21 17:58:45.209187,176.150.205.86,192.168.1.100,16849,80,17,1539.049026506571,1826,4582.736258744447,179.59931743500914,6.4662168717114294,24,296.5005776316606,2,0.0014375365120459676,3,0.6552316074967999,0.12864500138071464,0.029587073630359593,0.49118108857523274,0.0011703675398808124,11799.616251733227,14.248540494202464,ddos
2025-08-21 18:07:44.209187,172.16.243.5,192.168.1.236,13166,4086,6,53.095969099245615,127,93.11379880908015,50.730219377938475,1.979641273027093,2,84.47732239106213,23,0.010668798016418924,90,0.9539449805170519,0.06886768225653637,0.7656353268337157,0.19851528301644303,0.001442748182215409,44.16098816345297,1.1454884302827004,port_scan
2025-08-21 17:18:20.188248,192.168.1.205,10.0.0.116,25740,443,17,1007.022369156942,4,1960.9933815887282,2977.049969675151,24.97018417292199,2,10.885242095906873,2,0.16338558618969995,0,0.23530355191669725,0.2021514710382086,0.060045741058990625,0.7379528656548374,0.12498048173749834,683.3954086389252,64.39622007445422,normal
2025-08-21 17:19:30.224736,192.168.1.156,74.7.138.20,27843,6667,6,1007.7865634072407,19,1992.225182046252,1231.185672171951,174.94142235572465,24,2.0089445190420343,1,4.354334555911772,4,0.21924577662549466,0.15941613117033865,0.07133418708232551,0.8464373185843683,8.802245685794887,163.18574766266056,669.383388908219,malware
2025-08-21 17:51:25.202079,192.168.1.80,10.0.0.212,61448,995,1,1381.633715827616,4,1523.2146382783073,1687.1968138397094,25.37462737439509,16,7.152403009772928,2,0.054554197596155755,0,0.10476522442861079,0.2919644727663202,0.09137519302016062,0.5100964119826508,0.08091256659797648,1070.0984977956955,65.33557482462936,normal
2025-08-21 17:47:45.224736,192.168.1.29,101.156.40.73,36019,9999,6,879.619339174727,9,3343.792477400586,754.7233909426354,57.38437362748044,24,4.682616040032301,2,5.436331324190757,1,0.2993641874679232,0.25441860626611346,0.09867823531742585,0.9329314189641099,5.313440193017117,168.92929766985947,696.7036347147947,malware
2025-08-21 18:05:04.224736,10.1.252.100,192.168.1.128,48582,443,6,587.3773389060311,950,477.25013147193715,170.15821748005592,60.00554973804014,16,179.40833990653942,4,0.00806331464552637,133,0.7313051718518773,0.11579665285757389,0.4891225576844066,0.46632738509172694,0.0030150023702045755,2527.5027139567746,24.736389245744213,connection_flood
2025-08-21 17:53:27.196504,192.168.1.249,10.0.0.192,3230,110,1,1211.3350132488583,5,2268.9323824711405,1874.2288407699791,29.600156424556527,24,5.760432990267523,1,0.1357967247018936,0,0.18038211347285255,0.17319296831840236,0.013611518838753013,0.7786029330012114,0.11052513171607821,1067.1729367833877,54.20744681225935,normal
2025-08-21 18:01:59.209187,192.168.1.198,10.0.0.122,24314,995,17,990.8547646617351,2,2121.382737523962,1943.914286347167,26.248139771726308,16,7.601278298749326,3,0.12093817800804081,0,0.2980188003826406,0.13463468193862796,0.07208669689658585,0.7093242029039389,0.09081708611014538,1091.434793604838,58.39983605435653,normal
2025-08-21 17:29:46.209187,115.245.13.91,192.168.1.100,25398,443,6,1450.5350539206668,1924,5150.23643644367,162.24026035822914,5.129956322238451,2,651.22908366653,3,0.0028930035825107704,6,0.7802667233318301,0.0412281166625853,0.268700136222523,0.3049364809763021,0.0022519191637575954,8950.018934831933,6.561195036711826,ddos
2025-08-21 17:59:42.204438,192.168.1.67,10.0.0.126,20435,995,1,1154.696082618637,5,2184.1169406568692,988.4484221770924,29.580272209524647,24,11.33350068711019,3,0.08206579132489147,0,0.2582022687305599,0.19643666759450212,0.09453637916085394,0.7995982246040169,0.10155701024194255,732.0302552374653,90.57260838487488,normal
2025-08-21 17:11:21.188248,192.168.1.178,10.0.0.79,51142,995,17,1423.1305649479466,3,1718.942490459373,1931.0192936170079,38.258543189456375,24,14.815202836875951,3,0.10688623207797206,0,0.146291995687111,0.2620986147214458,0.09032774860115701,0.7676260111893711,0.0817897164848691,1114.1362870582323,57.92155745242068,normal
2025-08-21 17:50:03.209187,85.221.246.75,192.168.1.100,45503,443,17,1424.8301844795283,832,4851.3575505808185,85.83948380672231,1.9669078336365367,2,417.9157336864231,2,0.0038219567504301968,7,0.8330998572511376,0.025842854508975367,0.1628725897809106,0.3729906443086555,0.0010515407435748312,12005.195132979905,8.025677469492322,ddos
2025-08-21 17:09:46.194498,192.168.1.112,10.0.0.42,20564,993,1,1412.4132812884325,5,1934.4425655085786,1603.7640941341913,43.89047780977172,16,9.43182058174601,2,0.09860621878478903,0,0.21964713852461432,0.1290817809620733,0.012468986657180936,0.6458030953033578,0.09294275082015147,999.748465407078,59.224126608468325,normal
2025-08-21 17:12:58.223739,10.52.92.94,192.168.1.21,46450,80,6,398.64432758092283,309,519.7149713179931,230.62704460318216,60.115787319677096,2,184.09453165459206,2,0.006402143142569081,161,0.8140560965521022,0.20862136958727223,0.3206248664820713,0.4016804258054488,0.0029912429142678627,1287.8140175646313,19.000072534411302,connection_flood
2025-08-21 17:17:27.203145,192.168.1.173,10.0.0.76,30662,993,17,863.3104603715788,3,1528.159386385056,1857.004797633984,28.086502490902777,2,10.887265290197496,3,0.06862443342195787,0,0.29258027352095317,0.1696677428517776,0.0015104917896635263,0.6791955269365887,0.09246315372422488,1186.3996273562238,53.52671198599082,normal
2025-08-21 17:24:03.204438,192.168.1.172,10.0.0.236,2889,22,1,1364.4395214475849,3,1642.1824006473719,1942.4277857052616,19.605115978962083,24,7.1105691928605275,1,0.07187295871505311,0,0.10140169428329122,0.2636844377051787,0.055096819071479564,0.7278707529797752,0.10544060511897915,741.994593332212,70.40718843267985,normal
2025-08-21 17:26:59.226743,192.168.1.224,117.43.209.238,3734,9999,6,721.9838965720552,15,4404.087683141525,832.5828412324157,385.6848215489829,24,7.862884355316435,3,6.280690980376607,3,0.23087108026451472,0.16658083290290104,0.08165919454467929,0.9344065865261202,15.970884295441401,197.89400016700873,515.4173112930117,malware
2025-08-21 17:41:54.218544,50.140.84.60,192.168.1.100,37235,53,6,1451.4277927676837,1931,5205.872779095273,124.79259341831309,6.235819115423647,16,435.5291835174414,1,0.0007827236688231493,8,0.8513147925008164,0.07499201429210887,0.13729209522833596,0.33322869590207843,0.002181868475858351,7786.532549937932,9.061445961766266,ddos
2025-08-21 18:01:43.192326,192.168.1.140,10.0.0.195,19318,22,1,1550.575093746335,4,2647.575043750656,1366.3350534643005,33.34050801864626,2,9.11487142575427,2,0.15075108285324867,0,0.2961929300346563,0.26440834954554215,0.010254216917558746,0.6568735631512164,0.08198962208750017,906.877593655163,38.773784059100095,normal
2025-08-21 17:39:56.208862,192.168.1.176,10.0.0.183,16417,80,17,1967.163253987279,5,1864.981356021492,980.0757460342231,2.4063345886130776,2,8.543496985776597,2,0.10929648866228588,0,0.21078133793334586,0.21609642342475033,0.039517051023702426,0.5702118384136158,0.08975571378567412,1448.3589547744548,71.12575216197922,normal
2025-08-21 17:27:45.192326,192.168.1.98,10.0.0.164,31046,443,1,288.54654321224155,4,2124.900708009228,2082.9123802567847,37.9168499440598,16,12.484520880739916,1,0.038414986318201054,0,0.18207611202023252,0.15677547189208646,0.029330335607772963,0.7119518613097989,0.08538459761684086,822.6168040192232,48.475449478691665,normal
2025-08-21 17:56:13.197412,192.168.1.53,10.0.0.164,21898,25,1,1473.4626346039838,2,2312.067517496972,1928.946090398723,42.727422467413106,16,7.404999932353659,1,0.15831947985872308,0,0.15969757805465917,0.22715018129551692,0.04935431477450575,0.7439883574143968,0.1279865642180519,1172.336423172536,63.228608720254606,normal
2025-08-21 17:46:47.209187,253.24.165.160,192.168.1.100,33710,443,6,1267.4317289344017,981,4822.784022266308,48.038041863522295,7.896403506965594,2,320.4025109763587,2,0.002494483620639796,6,0.6917495960446179,0.12643921604768746,0.09036003859187483,0.5303811067209947,0.0014125898911936355,11914.735277749678,7.153008050937585,ddos
2025-08-21 17:29:32.188248,192.168.1.243,10.0.0.138,41056,993,17,1184.0330534169589,2,1765.434677580665,2590.9917425773497,29.133642503359557,16,5.180600861893201,2,-0.048521238358689156,0,0.22158635963813386,0.2937341521125578,0.03026169630811656,0.7383870509331074,0.07103254379579663,1125.8495231039644,56.16206083720951,normal
2025-08-21 17:30:59.197412,192.168.1.24,10.0.0.81,44689,443,17,1386.2257491434075,5,2078.044239564883,1310.1697044114103,18.143302847779182,24,8.875788740124836,1,0.10107563303659238,0,0.15539882956658516,0.20738999731769323,0.0700486162407603,0.5609294815566839,0.05697569733840505,870.0038249081704,71.26869512565399,normal
